Absolute path,Relative path,Class
D:\lab1\new_directory\tiger_0828.jpg,new_directory\tiger_0828.jpg,tiger
D:\lab1\new_directory\tiger_0829.jpg,new_directory\tiger_0829.jpg,tiger
D:\lab1\new_directory\tiger_0830.jpg,new_directory\tiger_0830.jpg,tiger
D:\lab1\new_directory\tiger_0831.jpg,new_directory\tiger_0831.jpg,tiger
D:\lab1\new_directory\tiger_0832.jpg,new_directory\tiger_0832.jpg,tiger
D:\lab1\new_directory\tiger_0833.jpg,new_directory\tiger_0833.jpg,tiger
D:\lab1\new_directory\tiger_0834.jpg,new_directory\tiger_0834.jpg,tiger
D:\lab1\new_directory\tiger_0835.jpg,new_directory\tiger_0835.jpg,tiger
D:\lab1\new_directory\tiger_0836.jpg,new_directory\tiger_0836.jpg,tiger
D:\lab1\new_directory\tiger_0837.jpg,new_directory\tiger_0837.jpg,tiger
D:\lab1\new_directory\tiger_0838.jpg,new_directory\tiger_0838.jpg,tiger
D:\lab1\new_directory\tiger_0839.jpg,new_directory\tiger_0839.jpg,tiger
D:\lab1\new_directory\tiger_0840.jpg,new_directory\tiger_0840.jpg,tiger
D:\lab1\new_directory\tiger_0841.jpg,new_directory\tiger_0841.jpg,tiger
D:\lab1\new_directory\tiger_0842.jpg,new_directory\tiger_0842.jpg,tiger
D:\lab1\new_directory\tiger_0843.jpg,new_directory\tiger_0843.jpg,tiger
D:\lab1\new_directory\tiger_0844.jpg,new_directory\tiger_0844.jpg,tiger
D:\lab1\new_directory\tiger_0845.jpg,new_directory\tiger_0845.jpg,tiger
D:\lab1\new_directory\tiger_0846.jpg,new_directory\tiger_0846.jpg,tiger
D:\lab1\new_directory\tiger_0847.jpg,new_directory\tiger_0847.jpg,tiger
D:\lab1\new_directory\tiger_0848.jpg,new_directory\tiger_0848.jpg,tiger
D:\lab1\new_directory\tiger_0849.jpg,new_directory\tiger_0849.jpg,tiger
D:\lab1\new_directory\tiger_0850.jpg,new_directory\tiger_0850.jpg,tiger
D:\lab1\new_directory\tiger_0851.jpg,new_directory\tiger_0851.jpg,tiger
D:\lab1\new_directory\tiger_0852.jpg,new_directory\tiger_0852.jpg,tiger
D:\lab1\new_directory\tiger_0853.jpg,new_directory\tiger_0853.jpg,tiger
D:\lab1\new_directory\tiger_0854.jpg,new_directory\tiger_0854.jpg,tiger
D:\lab1\new_directory\tiger_0855.jpg,new_directory\tiger_0855.jpg,tiger
D:\lab1\new_directory\tiger_0856.jpg,new_directory\tiger_0856.jpg,tiger
D:\lab1\new_directory\tiger_0857.jpg,new_directory\tiger_0857.jpg,tiger
D:\lab1\new_directory\tiger_0858.jpg,new_directory\tiger_0858.jpg,tiger
D:\lab1\new_directory\tiger_0859.jpg,new_directory\tiger_0859.jpg,tiger
D:\lab1\new_directory\tiger_0860.jpg,new_directory\tiger_0860.jpg,tiger
D:\lab1\new_directory\tiger_0861.jpg,new_directory\tiger_0861.jpg,tiger
D:\lab1\new_directory\tiger_0862.jpg,new_directory\tiger_0862.jpg,tiger
D:\lab1\new_directory\tiger_0863.jpg,new_directory\tiger_0863.jpg,tiger
D:\lab1\new_directory\tiger_0864.jpg,new_directory\tiger_0864.jpg,tiger
D:\lab1\new_directory\tiger_0865.jpg,new_directory\tiger_0865.jpg,tiger
D:\lab1\new_directory\tiger_0866.jpg,new_directory\tiger_0866.jpg,tiger
D:\lab1\new_directory\tiger_0867.jpg,new_directory\tiger_0867.jpg,tiger
D:\lab1\new_directory\tiger_0868.jpg,new_directory\tiger_0868.jpg,tiger
D:\lab1\new_directory\tiger_0869.jpg,new_directory\tiger_0869.jpg,tiger
D:\lab1\new_directory\tiger_0870.jpg,new_directory\tiger_0870.jpg,tiger
D:\lab1\new_directory\tiger_0871.jpg,new_directory\tiger_0871.jpg,tiger
D:\lab1\new_directory\tiger_0872.jpg,new_directory\tiger_0872.jpg,tiger
D:\lab1\new_directory\tiger_0873.jpg,new_directory\tiger_0873.jpg,tiger
D:\lab1\new_directory\tiger_0874.jpg,new_directory\tiger_0874.jpg,tiger
D:\lab1\new_directory\tiger_0875.jpg,new_directory\tiger_0875.jpg,tiger
D:\lab1\new_directory\tiger_0876.jpg,new_directory\tiger_0876.jpg,tiger
D:\lab1\new_directory\tiger_0877.jpg,new_directory\tiger_0877.jpg,tiger
D:\lab1\new_directory\tiger_0878.jpg,new_directory\tiger_0878.jpg,tiger
D:\lab1\new_directory\tiger_0879.jpg,new_directory\tiger_0879.jpg,tiger
D:\lab1\new_directory\tiger_0880.jpg,new_directory\tiger_0880.jpg,tiger
D:\lab1\new_directory\tiger_0881.jpg,new_directory\tiger_0881.jpg,tiger
D:\lab1\new_directory\tiger_0882.jpg,new_directory\tiger_0882.jpg,tiger
D:\lab1\new_directory\tiger_0883.jpg,new_directory\tiger_0883.jpg,tiger
D:\lab1\new_directory\tiger_0884.jpg,new_directory\tiger_0884.jpg,tiger
D:\lab1\new_directory\tiger_0885.jpg,new_directory\tiger_0885.jpg,tiger
D:\lab1\new_directory\tiger_0886.jpg,new_directory\tiger_0886.jpg,tiger
D:\lab1\new_directory\tiger_0887.jpg,new_directory\tiger_0887.jpg,tiger
D:\lab1\new_directory\tiger_0888.jpg,new_directory\tiger_0888.jpg,tiger
D:\lab1\new_directory\tiger_0889.jpg,new_directory\tiger_0889.jpg,tiger
D:\lab1\new_directory\tiger_0890.jpg,new_directory\tiger_0890.jpg,tiger
D:\lab1\new_directory\tiger_0891.jpg,new_directory\tiger_0891.jpg,tiger
D:\lab1\new_directory\tiger_0892.jpg,new_directory\tiger_0892.jpg,tiger
D:\lab1\new_directory\tiger_0893.jpg,new_directory\tiger_0893.jpg,tiger
D:\lab1\new_directory\tiger_0894.jpg,new_directory\tiger_0894.jpg,tiger
D:\lab1\new_directory\tiger_0895.jpg,new_directory\tiger_0895.jpg,tiger
D:\lab1\new_directory\tiger_0896.jpg,new_directory\tiger_0896.jpg,tiger
D:\lab1\new_directory\tiger_0897.jpg,new_directory\tiger_0897.jpg,tiger
D:\lab1\new_directory\tiger_0898.jpg,new_directory\tiger_0898.jpg,tiger
D:\lab1\new_directory\tiger_0899.jpg,new_directory\tiger_0899.jpg,tiger
D:\lab1\new_directory\tiger_0900.jpg,new_directory\tiger_0900.jpg,tiger
D:\lab1\new_directory\tiger_0901.jpg,new_directory\tiger_0901.jpg,tiger
D:\lab1\new_directory\tiger_0902.jpg,new_directory\tiger_0902.jpg,tiger
D:\lab1\new_directory\tiger_0903.jpg,new_directory\tiger_0903.jpg,tiger
D:\lab1\new_directory\tiger_0904.jpg,new_directory\tiger_0904.jpg,tiger
D:\lab1\new_directory\tiger_0905.jpg,new_directory\tiger_0905.jpg,tiger
D:\lab1\new_directory\tiger_0906.jpg,new_directory\tiger_0906.jpg,tiger
D:\lab1\new_directory\tiger_0907.jpg,new_directory\tiger_0907.jpg,tiger
D:\lab1\new_directory\tiger_0908.jpg,new_directory\tiger_0908.jpg,tiger
D:\lab1\new_directory\tiger_0909.jpg,new_directory\tiger_0909.jpg,tiger
D:\lab1\new_directory\tiger_0910.jpg,new_directory\tiger_0910.jpg,tiger
D:\lab1\new_directory\tiger_0911.jpg,new_directory\tiger_0911.jpg,tiger
D:\lab1\new_directory\tiger_0912.jpg,new_directory\tiger_0912.jpg,tiger
D:\lab1\new_directory\tiger_0913.jpg,new_directory\tiger_0913.jpg,tiger
D:\lab1\new_directory\tiger_0914.jpg,new_directory\tiger_0914.jpg,tiger
D:\lab1\new_directory\tiger_0915.jpg,new_directory\tiger_0915.jpg,tiger
D:\lab1\new_directory\tiger_0916.jpg,new_directory\tiger_0916.jpg,tiger
D:\lab1\new_directory\tiger_0917.jpg,new_directory\tiger_0917.jpg,tiger
D:\lab1\new_directory\tiger_0918.jpg,new_directory\tiger_0918.jpg,tiger
D:\lab1\new_directory\tiger_0919.jpg,new_directory\tiger_0919.jpg,tiger
D:\lab1\new_directory\tiger_0920.jpg,new_directory\tiger_0920.jpg,tiger
D:\lab1\new_directory\tiger_0921.jpg,new_directory\tiger_0921.jpg,tiger
D:\lab1\new_directory\tiger_0922.jpg,new_directory\tiger_0922.jpg,tiger
D:\lab1\new_directory\tiger_0923.jpg,new_directory\tiger_0923.jpg,tiger
D:\lab1\new_directory\tiger_0924.jpg,new_directory\tiger_0924.jpg,tiger
D:\lab1\new_directory\tiger_0925.jpg,new_directory\tiger_0925.jpg,tiger
D:\lab1\new_directory\tiger_0926.jpg,new_directory\tiger_0926.jpg,tiger
D:\lab1\new_directory\tiger_0927.jpg,new_directory\tiger_0927.jpg,tiger
D:\lab1\new_directory\tiger_0928.jpg,new_directory\tiger_0928.jpg,tiger
D:\lab1\new_directory\tiger_0929.jpg,new_directory\tiger_0929.jpg,tiger
